StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
      110,      00,   200104,    2.1,  53.08,     -3,     -3,  -1.77,     -3,     41,    306,   -.97,   -.43,   -.21,   -.56,  -1.02,   -.95,  -1.27,  40.73,  65.43
      110,      00,   200105,   2.78,  62.82,  -3.12,  -3.12,  -1.31,  -3.12,    121,    121,   -.24,   -.77,   -.48,   -1.1,   -.66,   -.88,  -1.29,   49.5,  76.12
      110,      00,   200106,   3.12,  69.24,  -2.65,  -2.65,    .45,  -2.41,    223,     32,    .35,    .02,   -.42,   -.52,   -.44,  -1.02,  -1.38,  56.44,  82.02
      110,      00,   200107,   2.72,  74.48,  -2.55,  -2.55,   -.52,  -2.45,    306,     10,   -.22,     .1,    -.1,   -.28,   -.51,   -.84,  -1.35,  61.84,   87.1
      110,      00,   200108,   2.41,   74.3,  -2.82,  -2.82,  -1.59,  -2.82,    334,      6,   -.56,   -.59,   -.21,   -.52,   -.93,   -.65,  -1.34,  61.18,  87.42
      110,      00,   200109,   2.45,   65.7,  -2.69,  -2.69,   -.49,  -2.69,    141,     72,   -.09,    -.4,   -.43,   -.57,   -.63,   -.54,  -1.38,  52.54,  78.84
      110,      00,   200110,   2.06,  54.37,  -2.52,  -2.52,   -.32,  -2.52,     47,    266,   -.23,   -.24,   -.45,   -.36,   -.46,   -.62,   -1.3,  41.23,  67.51
      110,      00,   200111,   2.39,  47.41,  -2.74,  -2.74,  -1.43,  -2.74,     21,    406,    .28,    .04,   -.02,   -.17,    -.4,   -.78,  -1.02,  35.78,  59.02
      110,      00,   200112,   2.36,  36.12,  -2.97,  -2.97,  -1.53,  -2.97,     12,    698,   -.02,     .2,    .01,   -.25,    -.4,    -.5,    -.8,  26.08,  46.17
      110,      00,   200201,   2.01,  34.48,  -3.34,  -3.34,  -2.03,  -3.34,      9,    779,   -.48,   -.33,   -.08,   -.35,    -.3,    -.4,   -.77,   23.9,  45.07
      110,      00,   200202,   1.32,  36.39,  -3.83,  -3.83,   -2.5,  -3.83,      6,    667,  -1.93,   -1.7,  -1.28,   -.74,    -.7,   -.79,  -1.01,  24.22,  48.54
      110,      00,   200203,   2.59,  39.54,   -3.2,   -3.2,    .69,  -2.88,     18,    621,    .24,  -1.08,  -1.23,   -.66,   -.72,   -.77,   -.95,  27.37,  51.73
      110,      00,   200204,   2.26,  53.49,  -3.36,  -3.36,  -1.46,  -3.36,     54,    290,   -.57,   -.16,  -1.21,   -.76,   -.83,   -.71,   -.97,  41.04,  65.95
      110,      00,   200205,   2.64,  59.29,  -3.12,  -3.12,   -.32,  -3.12,     92,    192,   -.54,   -.74,   -.43,  -1.13,   -.83,   -.77,   -.98,  46.09,  72.46
      110,      00,   200206,   2.56,  70.86,  -3.34,  -3.34,  -1.61,  -3.34,    239,     26,   -.88,   -.91,   -.98,   -1.4,     -1,     -1,  -1.24,  57.74,  83.98
      110,      00,   200207,    2.6,  75.85,  -3.56,  -3.56,   -1.7,  -3.56,    365,      3,   -.56,   -.89,   -.94,  -1.25,  -1.03,  -1.03,  -1.17,  62.91,  88.79
      110,      00,   200208,    2.4,  72.86,  -3.76,  -3.76,  -1.69,  -3.76,    325,      9,   -.59,   -.81,  -1.04,   -.94,   -1.3,  -1.05,  -1.06,  59.77,  85.95
      110,      00,   200209,   2.72,  66.85,   -.04,  -3.41,   -.13,  -3.41,    198,     42,    .53,    .03,   -.24,   -.85,  -1.26,   -.96,   -.94,  54.05,  79.63
      110,      00,   200210,   3.01,  51.84,    .96,   -2.1,   2.89,   -.89,     57,    305,   1.33,   1.29,    .88,   -.09,   -.62,   -.56,   -.77,  41.07,  62.58
      110,      00,   200211,   1.94,  41.97,    .71,  -2.04,   -.46,   -.99,     11,    563,   -.47,     .6,    .68,   -.12,   -.34,   -.76,   -.98,  31.19,  52.74
      110,      00,   200212,      3,  35.08,   1.16,   -1.3,   1.57,    .34,      5,    813,   1.14,    .41,      1,     .6,   -.04,   -.49,   -.55,  25.27,  44.87
      110,      00,   200301,   1.33,  32.81,    .76,  -1.45,   -.85,   -.16,      4,    939,  -2.01,   -.38,   -.54,    .11,   -.35,   -.73,   -.64,  22.24,  43.38
      110,      00,   200302,   2.57,  32.79,   1.32,   -.66,   1.93,   1.22,      8,    798,   1.02,   -.74,    .18,    .58,   -.02,   -.24,   -.55,  22.44,  43.14
      110,      00,   200303,   2.48,   43.3,    .96,   -.82,   -.67,    .73,     25,    573,    .02,    .68,    -.6,    .44,    .21,   -.27,   -.57,  31.62,  54.97
      110,      00,   200304,   2.63,  51.89,    .93,   -.67,    .19,    .84,     31,    355,    .27,     .2,    .68,    .04,    .41,   -.08,   -.43,  39.51,  64.27
      110,      00,   200305,   3.27,  60.98,    1.1,    1.1,     .8,    1.1,    110,    173,    .72,    .65,    .48,    .41,    .68,    .18,   -.33,  48.76,  73.22
      110,      00,   200306,   3.45,  68.05,   1.62,   1.62,   1.91,   1.62,    185,     44,   1.17,   1.15,    .99,    .28,    .78,    .57,   -.25,  55.56,  80.53
      110,      00,   200307,   2.64,  75.47,    1.6,    1.6,    .45,    1.6,    335,      5,   -.45,    .49,    .73,    .83,    .26,    .56,    -.3,  62.22,   88.7
      110,      00,   200308,   2.56,  74.66,   -.23,   1.21,   -.69,    .78,    338,      6,   -.14,   -.46,    .32,    .44,    .41,    .65,   -.25,  61.88,  87.42
      110,      00,   200309,   2.82,  64.96,    .31,    1.4,    .93,   1.37,    154,     66,    .76,    .45,    .16,    .78,    .29,    .71,   -.17,  52.05,  77.86
      110,      00,   200310,   1.83,  56.55,   -.49,    .76,  -1.47,   -.14,     64,    262,   -.63,   -.07,   -.14,    .37,    .57,    .19,   -.24,  43.39,  69.71
      110,      00,   200311,   2.55,  42.35,   -.38,    .75,    .18,   -.08,     22,    486,    .54,   -.04,    .25,    .31,    .45,    .45,   -.19,     32,   52.7
      110,      00,   200312,   2.38,  35.29,    -.5,    -.5,   -.48,    -.5,      4,    788,    .02,     .4,   -.04,    .01,    .47,    .17,   -.11,  25.14,  45.45
      110,      00,   200401,   1.97,  30.34,   -.74,   -.74,   -.86,   -.74,      7,    960,   -.56,   -.35,    .05,   -.08,    .29,    .45,   -.09,  20.26,  40.44
      110,      00,   200402,   2.45,  33.57,   -.16,   -.16,   1.51,     .5,      7,    762,    .77,    .06,    .07,     .2,    .26,    .38,    .21,  23.38,  43.77
      110,      00,   200403,   2.01,  47.41,  -1.28,  -1.28,   -3.4,  -1.28,     29,    491,  -1.05,   -.16,   -.54,   -.34,   -.24,    .18,    .03,  35.53,  59.25
      110,      00,   200404,    2.5,  52.68,   -1.3,   -1.3,   -.47,   -1.3,     28,    308,   -.02,   -.68,   -.11,   -.03,   -.14,    .17,    .09,  39.97,  65.37
      110,      00,   200405,   3.34,  61.92,    .21,   -.96,    .63,    -.5,    136,    115,    .85,    .58,   -.05,   -.04,    .11,    .18,    .24,  49.44,  74.37
      110,      00,   200406,   3.51,  68.09,    .87,    .87,   2.05,    .87,    205,     41,   1.33,   1.34,    .99,    .32,    .18,    .19,    .51,  55.76,  80.38
      110,      00,   200407,   3.05,   72.9,    1.5,    1.5,   2.16,    1.5,    297,      9,     .7,   1.29,   1.39,    .69,     .5,    .35,    .63,  60.53,  85.26
      110,      00,   200408,   3.04,  70.16,   2.33,   2.33,   2.96,   2.33,    250,     21,   1.11,   1.27,   1.71,    .78,     .6,    .58,    .82,  57.78,  82.53
      110,      00,   200409,   2.98,  65.66,   2.63,   2.63,   1.62,   2.63,    172,     52,   1.13,   1.49,   1.54,   1.64,    .99,    .67,    .91,  53.04,  78.28
      110,      00,   200410,   3.04,  55.36,   3.17,   3.17,   2.41,   3.17,     68,    256,   1.37,   1.66,   1.96,   2.31,   1.68,   1.26,    .95,  44.37,  66.36
      110,      00,   200411,   3.18,  43.99,      4,      4,   3.49,      4,     18,    494,   1.56,   1.93,   2.06,      3,   1.95,    1.6,   1.33,  34.16,  53.83
      110,      00,   200412,   2.18,  35.06,    4.5,    4.5,   2.72,    4.5,      5,    799,   -.34,    .88,   1.39,    1.9,   1.98,   1.55,   1.08,  24.62,  45.52
      110,      00,   200501,    2.7,  33.39,   4.99,   4.99,   2.87,   4.99,     11,    849,     .8,     .3,   1.09,   1.92,   2.18,   1.83,   1.35,  23.92,  42.87
      110,      00,   200502,   2.06,  37.94,   -.08,    4.4,   -.23,   4.26,      8,    670,    -.1,    .56,    .23,   1.63,   2.25,   1.68,   1.22,  27.73,  48.15
      110,      00,   200503,   2.34,  42.31,   -.34,   3.67,   -.82,   3.17,     13,    643,   -.29,   -.26,    .28,    1.2,   1.62,   1.81,   1.17,  30.72,  53.91
      110,      00,   200504,   2.57,  52.27,   -.35,   3.26,   -.12,   2.66,     24,    313,    .14,   -.07,    -.1,    .75,   1.47,    1.8,   1.14,  39.36,  65.16
      110,      00,   200505,   2.76,  59.56,   -.34,   2.89,   -.08,   2.22,     83,    190,   -.29,    -.1,   -.24,   -.07,   1.12,   1.53,   1.02,   47.1,     72
      110,      00,   200506,   3.14,  69.21,     .2,   2.79,     .6,   2.29,    245,     31,     .4,    .02,    .07,    .16,    .94,   1.36,    .96,  56.91,  81.48
      110,      00,   200507,    2.7,  75.31,    .11,   2.44,   -.22,   1.82,    367,      4,   -.28,     .1,   -.12,   -.23,    .43,   1.17,      1,   62.1,   88.5
      110,      00,   200508,   2.99,   73.2,    .37,   2.45,    .81,   2.05,    346,      8,    .99,    .45,    .56,    .04,    .13,   1.16,   1.12,  60.46,  85.95
      110,      00,   200509,   1.94,  67.37,   -.79,   1.41,  -2.36,    .13,    211,     42,   -1.2,   -.28,   -.36,   -.19,   -.05,    .66,    .88,  53.91,  80.83
      110,      00,   200510,   2.37,  55.38,   -.62,   1.35,    .25,    .18,     55,    241,     .3,   -.48,   -.04,   -.11,   -.22,    .37,   1.08,   43.3,  67.44
      110,      00,   200511,   2.22,  45.01,   -.91,    .86,  -1.06,   -.62,     20,    470,      0,     .2,   -.35,   -.03,   -.18,   -.08,    .97,  33.17,  56.84
      110,      00,   200512,   2.29,   32.7,  -1.12,  -1.12,    -.9,  -1.12,      5,    862,   -.14,   -.07,    .07,   -.17,   -.11,   -.03,    .96,  22.62,  42.78
      110,      00,   200601,   2.61,  38.93,  -1.19,  -1.19,   -.57,  -1.19,     14,    685,    .65,    .33,    .26,    .12,    .06,   -.06,   1.07,  28.22,  49.64
      110,      00,   200602,   1.52,  34.83,  -1.51,  -1.51,  -1.31,  -1.51,      5,    722,   -1.4,   -.38,   -.38,    -.5,   -.21,   -.31,    .83,  22.98,  46.69
      110,      00,   200603,   2.31,  42.62,  -1.68,  -1.68,     -1,  -1.68,     21,    600,   -.35,  -1.22,   -.52,   -.24,   -.38,   -.31,    .88,   31.5,  53.73
      110,      00,   200604,   2.54,  55.26,  -1.95,  -1.95,  -1.31,  -1.95,     55,    273,    .07,   -.16,    -.9,   -.31,    -.3,    -.3,    .88,  42.04,  68.45
      110,      00,   200605,   2.29,  62.28,  -2.57,  -2.57,  -2.47,  -2.57,    109,    142,  -1.34,   -.85,   -.82,   -.85,   -.83,   -.51,    .59,  49.06,  75.49
      110,      00,   200606,   2.56,  70.75,  -2.94,  -2.94,   -1.9,  -2.94,    234,     25,   -.88,  -1.35,  -1.05,  -1.09,   -.74,   -.77,    .35,   57.4,  84.09
      110,      00,   200607,   2.46,  76.41,  -3.65,  -3.65,  -3.03,  -3.65,    383,      3,   -.94,  -1.08,  -1.41,  -1.42,     -1,   -.85,    .17,  63.23,  89.58
      110,      00,   200608,    2.8,   73.4,  -3.63,  -3.63,  -1.07,  -3.63,    331,     11,    .51,   -.35,   -.74,     -1,   -.98,   -.94,    .12,  60.66,  86.13
      110,      00,   200609,    2.8,   63.3,  -2.87,  -2.87,   1.15,  -2.36,    135,     86,    .71,    .81,    .21,   -.66,   -.82,    -.6,    .05,  50.72,  75.87
      110,      00,   200610,    2.9,  52.59,  -1.79,  -1.79,   2.37,   -.31,     46,    310,   1.15,   1.25,    1.3,   -.17,   -.58,   -.36,    .01,   40.5,  64.67
      110,      00,   200611,   2.46,  44.08,  -1.51,  -1.51,    .27,    .05,     14,    474,     .4,   1.04,   1.12,    .41,   -.14,   -.27,    -.2,  32.63,  55.53
      110,      00,   200612,   2.57,  36.57,  -1.18,  -1.18,    .54,    .52,     12,    692,    .36,    .51,    .98,    .82,    .09,   -.15,   -.01,  26.02,   47.1
      110,      00,   200701,   2.22,  31.35,   -.82,   -.82,     .7,   1.03,     10,    840,   -.06,    .19,    .38,    .99,    .08,    -.3,   -.12,  21.33,   41.4
      110,      00,   200702,   1.76,  32.41,   -.86,   -.86,   -.37,    .76,      6,    838,    -.8,   -.61,   -.22,    .68,     .2,   -.22,   -.21,  21.94,  42.89
      110,      00,   200703,   2.31,  47.66,  -1.62,  -1.62,  -2.56,   -.78,     31,    497,   -.35,   -.79,   -.72,    .37,    .34,   -.21,   -.23,  35.28,  60.03
      110,      00,   200704,   2.49,  50.54,  -1.37,  -1.37,    .27,   -.47,     24,    373,   -.04,   -.23,   -.63,   -.07,    .54,    -.2,   -.25,  38.23,  62.83
      110,      00,   200705,   2.75,  62.33,  -1.62,  -1.62,  -1.19,   -.91,    117,    117,   -.31,   -.23,   -.37,   -.44,    .32,   -.01,   -.29,   49.3,  75.36
      110,      00,   200706,   2.91,  69.87,  -1.57,  -1.57,   -.35,   -.89,    232,     27,   -.13,    -.3,   -.26,   -.66,    .09,    .13,   -.36,  56.82,  82.92
      110,      00,   200707,   2.88,   74.7,  -1.55,  -1.55,   -.41,   -.91,    308,      6,    .22,    .02,   -.19,   -.54,   -.23,    .29,   -.34,  61.95,  87.44
      110,      00,   200708,    2.6,  74.64,  -1.77,  -1.77,  -1.14,  -1.37,    363,      9,   -.03,    .05,   -.03,   -.36,    -.4,    .22,   -.44,  61.83,  87.48
      110,      00,   200709,   2.17,  66.43,   -2.1,   -2.1,  -1.54,   -2.1,    187,     50,    -.7,   -.55,   -.33,   -.41,    -.7,   -.06,    -.4,  53.46,  79.41
      110,      00,   200710,   2.72,  56.68,  -1.63,  -1.63,    .76,  -1.22,     80,    181,    .87,    .23,    .16,   -.02,   -.37,   -.12,   -.31,  44.35,  68.99
      110,      00,   200711,    1.4,  44.01,  -2.48,  -2.48,  -3.04,  -2.48,     17,    522,   -1.4,   -.34,   -.57,   -.48,   -.58,    -.6,   -.54,  32.09,   55.9
      110,      00,   200712,   2.97,  33.22,  -2.34,  -2.34,   -.36,  -2.34,     13,    798,   1.09,   -.23,    .25,   -.02,   -.16,   -.43,   -.27,  23.47,  42.98
      110,      00,   200801,   2.21,  30.27,  -2.39,  -2.39,   -.86,  -2.39,      7,    886,   -.08,    .67,   -.25,    -.1,   -.15,   -.41,   -.34,  19.76,  40.77
      110,      00,   200802,   2.47,   34.7,    .48,  -1.66,   1.43,   -.98,     12,    729,    .81,    .44,   1.01,    .16,    .08,   -.13,   -.09,  23.38,  46.02
      110,      00,   200803,   2.52,  41.86,    .38,  -1.54,   -.14,   -.87,     18,    611,     .1,     .6,     .4,    .42,    .15,   -.02,   -.05,  29.66,  54.07
      110,      00,   200804,   2.54,   50.4,    .49,  -1.23,    .46,   -.33,     31,    325,    .07,    .13,    .52,    .15,    .15,    .04,   -.05,  37.33,  63.46
      110,      00,   200805,      3,  59.36,    .67,   -.88,    .67,    .28,     93,    188,     .2,    .19,    .16,    .71,    .19,    .13,     .1,  46.56,  72.14
      110,      00,   200806,      3,   69.6,    .64,   -.75,    .12,    .42,    262,     29,    .08,    .15,    .14,    .29,    .33,    .15,    .22,  56.57,  82.63
      110,      00,   200807,    2.8,  74.08,    .72,    .72,    .44,    .72,    331,      6,      0,    .04,    .09,     .3,    .05,     .1,     .3,  61.09,  87.04
      110,      00,   200808,   3.05,  72.28,   1.18,   1.18,    1.6,   1.18,    281,     15,   1.13,    .77,    .59,    .35,    .79,    .31,    .38,  59.61,  84.94
      110,      00,   200809,   2.68,  65.21,   1.25,   1.25,    .59,   1.25,    170,     55,    .44,   1.02,    .83,    .55,    .61,    .55,    .34,  52.43,  77.99
      110,      00,   200810,   2.18,  53.98,   1.22,   1.22,    .28,   1.22,     48,    283,   -.02,    .19,    .63,    .47,    .57,    .32,    .14,  41.16,  66.81
      110,      00,   200811,   1.95,  43.92,   -.37,    .73,   -1.1,   -.04,     12,    535,   -.45,   -.33,    -.1,    .18,    .17,    .57,   -.01,   32.9,  54.93
      110,      00,   200812,   2.84,  31.87,   -.05,    .93,    .84,    .61,      8,    827,    .85,    .25,    .15,    .49,    .43,    .52,    .14,  21.15,   42.6
      110,      00,   200901,    1.6,  31.05,   -.34,   -.34,    -.9,   -.34,      7,    952,  -1.36,   -.24,   -.43,    .04,     .1,    .22,   -.01,  19.76,  42.31
      110,      00,   200902,   1.55,  36.77,   -.81,   -.81,   -1.5,   -.81,      8,    695,  -1.33,  -2.03,    -.9,    -.6,   -.28,    -.2,   -.08,  25.03,  48.51
      110,      00,   200903,    2.7,  42.87,    .04,    .04,    .13,   -.68,     19,    578,    .46,   -.49,  -1.33,    -.6,   -.17,   -.11,    .01,   30.9,  54.84
      110,      00,   200904,   2.83,  50.92,    .41,    .41,   1.12,    .41,     30,    334,     .7,    .73,    .03,   -.32,    .03,    .06,     .1,  38.41,  63.41
      110,      00,   200905,   3.31,  61.65,    .58,    .58,    .65,    .58,    118,    136,     .8,    .95,    .91,    .09,      0,    .17,    .21,  49.14,  74.17
      110,      00,   200906,   3.01,  68.54,    .68,    .68,    .47,    .68,    221,     43,     .1,    .59,    .78,   -.26,   -.11,    .16,    .24,  56.48,  80.56
      110,      00,   200907,   3.07,  72.63,   1.18,   1.18,   1.71,   1.18,    286,     15,    .76,    .48,    .76,     .4,    .03,    .26,    .28,  59.94,  85.32
      110,      00,   200908,   2.69,  71.89,   1.42,   1.42,   1.07,   1.42,    303,     14,    .22,    .59,    .48,    .92,    .22,    .11,    .31,  59.18,   84.6
      110,      00,   200909,   2.54,  66.38,   1.24,   1.24,   -.09,   1.11,    168,     62,    .12,    .21,    .53,    .85,    .01,    .05,    .41,  53.83,  78.93
      110,      00,   200910,   4.29,   50.5,   3.41,   3.41,    6.9,   3.41,     47,    333,   3.09,   2.73,   2.51,   2.26,   1.73,   1.05,    .91,   40.1,  60.89
      110,      00,   200911,   1.63,  45.84,   3.05,   3.05,   -.03,   2.98,     17,    447,     -1,   1.62,   1.39,    1.4,   1.55,     .9,    .97,  34.12,  57.54
      110,      00,   200912,   3.08,  29.64,   4.16,   4.16,   4.27,   4.16,      7,    874,   1.29,    .16,    1.9,   1.78,   1.76,   1.04,   1.02,   20.3,  38.98
      110,      00,   201001,   2.62,  30.67,   4.65,   4.65,   2.76,   4.65,      3,    930,    .66,   1.28,    .45,   1.74,   1.75,   1.49,   1.06,  21.31,  40.03
      110,      00,   201002,   2.01,   31.8,    4.3,    4.3,    .37,    4.3,      2,    811,   -.21,    .37,   1.08,   1.65,   1.68,   1.79,    .94,  22.44,  41.16
      110,      00,   201003,    2.3,  43.57,   3.42,   3.42,  -1.31,   2.86,      7,    552,   -.37,    -.4,    .08,   1.47,   1.43,   1.53,    .86,  32.02,  55.11
      110,      00,   201004,   2.38,  53.24,   2.73,   2.73,  -1.02,   1.73,     35,    272,   -.29,   -.41,   -.45,    .08,   1.19,   1.31,    .82,  40.33,  66.15
      110,      00,   201005,   3.32,  59.88,    2.9,    2.9,   1.37,   2.38,    127,    141,    .82,     .4,     .1,    .71,   1.31,   1.31,    .89,  47.75,  72.01
      110,      00,   201006,   3.49,  70.48,   3.03,   3.03,   1.28,   2.92,    282,     31,   1.27,   1.28,    .82,    .57,   1.58,   1.55,   1.05,  58.39,  82.58
      110,      00,   201007,   3.32,  74.71,   3.48,   3.48,    2.3,   3.48,    375,      6,   1.48,   1.74,   1.69,    .66,    .72,   1.68,   1.23,  62.44,  87.01
      110,      00,   201008,   2.51,  74.05,   3.12,   3.12,   -.01,   3.06,    351,      9,   -.28,    .73,   1.27,    .68,   1.08,   1.59,   1.06,  61.27,  86.83
      110,      00,   201009,   2.78,  66.49,   2.96,   2.96,    .49,   2.96,    194,     52,    .67,    .31,    .94,   1.13,    .91,   1.74,   1.12,  53.19,  79.79
      110,      00,   201010,   1.97,  56.14,   2.36,   2.36,    -.9,   1.92,     53,    238,   -.38,    .06,   -.09,    .99,    .47,     .6,   1.09,  42.84,  69.44
      110,      00,   201011,   2.22,  42.31,   1.97,   1.97,   -.44,    1.3,     13,    527,      0,   -.26,    .05,    .64,    .48,    .87,   1.17,  30.81,  53.82
      110,      00,   201012,   2.45,  32.47,   1.72,   1.72,   -.14,    .95,      2,    904,    .15,    .11,   -.14,    .32,    .64,    .58,   1.06,  22.91,  42.03
      110,      00,   201101,   1.65,  29.71,   1.06,   1.06,  -1.44,   -.28,      5,    957,  -1.25,   -.67,   -.49,   -.41,    .41,    .11,   1.01,  19.36,  40.05
      110,      00,   201102,   1.98,  33.04,   1.02,   1.02,    .21,    -.2,      8,    744,   -.28,  -1.19,   -.79,   -.43,    .11,    .08,   1.11,  21.67,  44.42
      110,      00,   201103,   2.91,  43.07,   1.16,   1.16,    .72,    .21,     24,    583,    .87,    .46,    -.4,   -.34,    .07,    .37,   1.14,  31.84,   54.3
      110,      00,   201104,   3.42,  51.96,   1.85,   1.85,   2.45,   1.61,     53,    315,   1.86,   1.62,   1.27,     .5,    .31,    .89,   1.28,  39.72,   64.2
      110,      00,   201105,   3.43,  59.13,   2.32,   2.32,   1.96,   2.32,    105,    157,   1.02,   1.76,   1.71,    .79,    .61,    .92,   1.33,  47.05,  71.19
      110,      00,   201106,   2.58,  69.82,   -.38,    1.7,  -1.14,   1.13,    259,     38,   -.84,    .17,   1.07,    .46,    .22,    .49,   1.25,  56.93,  82.71
      110,      00,   201107,   2.44,  76.14,   -.82,   1.05,  -1.43,   -.18,    404,      7,     -1,  -1.08,   -.28,    .62,    .14,    .07,    1.1,  63.36,   88.9
      110,      00,   201108,   2.34,     75,  -1.53,  -1.53,  -2.38,  -1.53,    349,      9,   -.77,  -1.18,  -1.27,    .51,      0,      0,      1,  61.65,  88.36
      110,      00,   201109,   2.48,  66.09,  -1.58,  -1.58,   -.62,  -1.58,    174,     57,   -.02,   -.46,   -.85,    .26,   -.03,   -.13,      1,  52.74,  79.43
      110,      00,   201110,   2.14,  55.09,  -1.54,  -1.54,   -.37,  -1.54,     48,    257,   -.09,    -.1,   -.41,   -.44,    .26,   -.03,    .37,  42.35,   67.8
      110,      00,   201111,   2.47,  43.75,  -1.57,  -1.57,   -.58,  -1.57,     17,    473,    .41,    .22,    .16,   -.62,    .44,    .06,    .63,   32.4,  55.09
      110,      00,   201112,   2.26,   35.4,  -1.89,  -1.89,  -1.43,  -1.89,     10,    727,    -.2,    .18,    .06,   -.41,    .18,   -.02,    .44,  25.27,  45.52
      110,      00,   201201,   2.09,  36.12,  -2.31,  -2.31,  -1.84,  -2.31,     11,    765,   -.32,   -.35,   -.02,   -.29,   -.34,    .18,    .29,  24.67,  47.59
      110,      00,   201202,   1.85,  37.51,  -2.38,  -2.38,   -.93,  -2.38,     12,    632,   -.59,   -.68,   -.64,   -.27,   -.79,     .1,    .24,  26.96,  48.07
      110,      00,   201203,   2.87,  50.41,  -2.72,  -2.72,  -1.77,  -2.72,     48,    381,    .79,    .22,   -.06,      0,   -.39,     .1,    .37,  37.96,  62.85
      110,      00,   201204,   2.23,  54.68,  -3.11,  -3.11,  -1.99,  -3.11,     47,    293,   -.65,    .19,   -.12,   -.09,   -.33,   -.39,    .33,  41.72,  67.64
      110,      00,   201205,    2.5,  63.45,  -3.57,  -3.57,  -2.35,  -3.57,    154,     98,   -.85,  -1.01,   -.31,   -.67,    -.4,    -.8,    .07,  50.23,  76.64
      110,      00,   201206,   2.24,  70.54,  -4.12,  -4.12,  -2.75,  -4.12,    232,     31,  -1.52,  -1.49,  -1.49,  -1.12,   -.77,   -.94,   -.26,  56.88,   84.2
      110,      00,   201207,   2.51,  76.77,  -4.79,  -4.79,   -3.3,  -4.79,    402,      4,    -.8,  -1.44,  -1.46,  -1.11,   -.89,    -.9,   -.51,  63.55,  89.96
      110,      00,   201208,   2.47,   73.8,  -5.11,  -5.11,  -2.43,  -5.11,    327,      8,   -.39,   -.84,  -1.43,  -1.08,  -1.16,   -.86,   -.51,  60.21,  87.39
      110,      00,   201209,   2.34,  66.31,  -4.99,  -4.99,  -1.23,  -4.99,    172,     60,   -.33,   -.48,   -.77,  -1.46,  -1.26,   -.93,   -.66,  52.54,  80.08
      110,      00,   201210,   2.23,  53.89,  -4.43,  -4.43,    .14,  -4.32,     53,    263,    .06,   -.16,   -.32,  -1.17,  -1.05,   -.91,   -.61,   41.7,  66.07
      110,      00,   201211,   1.32,  44.01,  -5.23,  -5.23,  -3.78,  -5.23,     12,    543,  -1.54,  -1.01,   -.93,  -1.41,  -1.27,  -1.38,   -.86,  32.09,  55.92
      110,      00,   201212,   2.88,  35.92,  -5.27,  -5.27,  -1.73,  -5.27,     10,    702,    .93,   -.43,   -.33,   -.65,  -1.18,  -1.13,   -.68,  26.02,  45.82
      110,      00,   201301,   2.37,  32.25,  -5.31,  -5.31,  -1.75,  -5.31,     14,    833,    .22,    .75,   -.25,   -.39,  -1.01,   -.95,   -.41,  21.79,  42.71
      110,      00,   201302,   2.02,  34.77,   -4.9,   -4.9,   -.42,   -4.9,     10,    738,   -.19,    .02,     .6,   -.36,   -.93,   -.91,   -.41,  24.08,  45.46
      110,      00,   201303,   1.72,  40.91,  -5.18,  -5.18,  -2.35,  -5.18,     10,    664,  -1.81,  -1.39,   -.96,    -.8,   -.96,  -1.35,   -.74,   29.1,   52.7
      110,      00,   201304,    2.9,  49.68,    .58,  -4.07,   1.75,  -3.36,     32,    349,    .84,    -.5,   -.52,   -.53,    -.6,  -1.13,   -.89,  37.26,  62.06
      110,      00,   201305,   3.35,  60.85,    .88,  -3.29,   1.08,  -2.14,     98,    136,    .87,   1.08,    .07,    .38,   -.27,   -.76,   -.92,  48.18,  73.53
      110,      00,   201306,   3.34,  70.39,   1.08,  -2.66,    .86,  -1.18,    243,     26,    .89,   1.11,   1.24,    .26,   -.03,    -.3,   -.74,  57.78,  82.99
      110,      00,   201307,   3.34,  74.21,   1.73,  -1.63,   2.28,    .62,    337,      5,   1.53,    1.5,   1.55,    .55,    .23,    .04,   -.52,  61.99,  86.43
      110,      00,   201308,   2.56,  72.99,   1.69,  -1.32,    .43,    .96,    286,     11,   -.14,    .87,   1.15,    .59,    .74,    .09,   -.46,  60.58,  85.39
      110,      00,   201309,   2.98,  66.96,   1.84,   -.86,    .98,   1.57,    175,     59,   1.13,    .71,   1.29,   1.69,    .81,    .39,   -.34,  54.72,  79.18
      110,      00,   201310,   2.23,  53.44,   1.85,   -.57,    .59,   1.83,     54,    259,    .06,    .63,    .47,   1.32,    .69,    .41,   -.33,  41.54,  65.32
      110,      00,   201311,   2.04,  41.61,   1.59,   -.58,   -.21,   1.57,     16,    576,    -.3,   -.16,     .3,    .79,    .58,    .74,   -.45,  30.74,  52.48
      110,      00,   201312,   2.21,  31.06,   1.43,   1.43,    .01,   1.43,     12,    835,   -.29,   -.37,   -.28,    .39,    .91,    .43,   -.39,  20.61,  41.52
      110,      00,   201401,   1.37,  30.56,    .72,    .72,  -1.69,   -.29,      6,    980,  -1.91,  -1.33,  -1.19,   -.53,    .26,   -.03,   -.55,  18.68,  42.44
      110,      00,   201402,   2.25,  32.13,      1,      1,   1.05,    .52,     11,    807,    .33,   -1.2,   -1.1,   -.41,    .08,    .05,   -.44,  21.24,  43.02
